6.3564,3.6758,235.36
4.0277,1.347,225.24
9.636,6.9553,212.78
4.9787,2.298,198.93
9.658,6.9773,185.06
7.0875,4.4068,168.52
7.3547,4.6741,154.08
9.6192,6.9386,137.25
9.4589,6.7782,118.18
8.5038,5.8232,100.24
2.3972,-0.28347,91.209
8.4739,5.7932,82.195
5.1773,2.4966,68.948
3.6882,1.0076,60.209
5.7097,3.0291,51.031
8.4847,5.804,37.11
5.8522,3.1715,23.017
3.3385,0.65784,14.177
4.1863,1.5057,6.6999
2.6806,0,0
3.3348,5.9798,0.65418
2.7075,11.989,0.026824
8.5212,21.596,5.8406
4.4574,33.922,1.7767
1.0855,38.321,-1.5951
3.7812,42.373,1.1006
8.5307,53.732,5.8501
3.532,64.71,0.85139
8.0321,75.363,5.3514
5.7836,88.994,3.103
2.3852,96.423,-0.29541
5.7273,103.81,3.0466
3.5492,112.83,0.86851
7.4338,123.11,4.7532
7.6095,138.15,4.9289
5.0467,150.54,2.3661
2.6387,157.84,-0.041946
2.2199,162.68,-0.46078
3.4549,168.22,0.7743
5.3821,166.29,9.3987
6.5699,165.1,21.291
6.2368,165.44,34.094
3.5416,168.13,43.493
7.0959,164.58,53.52
7.258,164.42,67.872
7.7209,163.95,82.844
7.8987,163.78,98.463
6.1769,165.5,112.43
9.1441,162.53,127.46
9.874,161.8,146.47
5.4879,166.19,161.19
1.6457,170.03,167.2
7.2271,164.45,174.1
3.2129,168.46,183.74
2.282,169.39,189.15
3.5793,168.09,194.87
7.0109,164.66,204.89
8.2557,163.42,220.1
6.7208,164.95,235
1.1439,159.41,240.58
2.9292,155.75,238.79
9.8908,144.98,231.83
8.356,126.8,233.36
6.6887,111.85,235.03
7.1393,98.027,234.58
8.274,82.655,233.45
3.517,71.867,238.2
6.9847,61.954,234.73
1.2639,56.012,240.46
3.828,51.612,237.89
5.7607,42.22,235.96
8.8585,27.933,232.86
2.6885,18.173,239.03
3.0349,12.46,238.68
9.7872,21.702,91.161
6.6134,30.034,63.941
7.9007,37.574,83.354
5.1317,52.922,95.535
8.3172,64.559,102.28
1.4586,72.263,108.29
1.7488,70.111,110.67
4.5136,75.918,113.02
3.1541,78.611,129.43
5.3764,80.673,154.94
7.3008,82.292,176.99
2.2354,82.328,195.26
8.4382,81.548,210.32
7.9651,70.615,222.55
8.4586,54.234,221.36
5.9762,40.126,224.41
3.1078,15.994,233.66
1.4855,11.442,234.28
1.3087,10.21,174.58
9.3416,20.889,150.1
1.3904,32.278,129.78
5.2845,49.934,118.13
5.8065,85.505,86.854
1.1348,85.021,93.778
9.2338,100.51,85.814
5.2975,90.793,96.619
7.3661,87.726,114.33
4.512,86.332,140.62
8.4078,91.088,163.97
9.9852,102.26,193.42
4.2214,92.134,203.38
8.8297,99.612,216.65
3.3227,105.52,227.28
3.2238,81.789,221.98
4.3143,43.369,214.64
1.821,32.427,223.17
8.7788,25.177,215.44
4.3539,13.58,161.68
6.8946,19.31,107.67
6.0434,25.808,75.872
7.6089,49.774,63.934
6.419,60.854,72.537
3.7545,69.93,77.133
4.8088,75.35,83.762
3.3966,75.926,105.11
9.0055,115.33,75.181
2.2721,98.346,97.115
3.8968,93.126,124.21
5.6698,90.505,149.91
1.7256,102.45,181.71
8.7211,117.02,214.39
2.8822,57.197,191.75
4.8862,64.196,195.12
4.1988,55.846,198.7
8.891,42.833,200.11
9.179,24.955,197.48
2.6462,17.688,206.81
7.783,12.469,60.671
4.7447,13.081,48.158
3.6159,17.285,40.932
8.8301,29.599,42.742
9.4536,47.811,44.36
3.9075,61.166,44.766
5.1043,69.901,46.981
1.1233,74.905,50.689
3.1085,73.132,54.532
7.9458,76.613,67.53
4.4221,95.253,105.25
2.9673,105.28,138.29
5.8435,96.679,140.19
7.9555,105.12,172.4
1.862,106.01,182.18
4.1064,93.673,176.22
4.208,72.678,170.66
5.6033,51.994,167.83
9.8395,36.727,165.51
4.6713,22.291,164.04
3.2167,10.496,71.492
2.5465,10.496,27.127
4.3708,22.308,18.713
5.5488,31.728,15.603
3.3797,50.306,17.257
5.2409,65.046,13.702
1.4147,71.692,14.056
2.472,95.879,21.561
4.4837,91.776,27.177
8.9231,89.017,40.297
3.8418,87.808,63.838
3.0955,97.981,112.26
9.2784,118.81,161.93
8.2742,104.28,152.09
2.349,107.19,162.31
4.6649,75.648,122.19
8.9489,63.081,127.43
5.8872,48.35,129.19
4.4453,38.025,128.78
1.1836,28.524,82.569
4.6796,23.446,54.769
2.8611,29.932,31.055
3.2695,48.702,23.71
3.4596,57.145,17.345
7.278,87.796,16.11
9.4582,117.26,20.6
6.512,102.77,27.325
4.59,107.32,48.671
6.8458,98.266,66.044
9.418,109.04,106.41
6.1519,77.436,95.679
3.7809,83.706,124.72
7.0131,52.488,83.398
3.1054,69.614,117.3
8.5924,61.542,144.9
6.9342,50.133,155.43
7.0771,36.301,144.43
5.3465,21.504,119.71
3.7115,16.056,75.626
1.9044,19.383,46.038
3.9366,28.314,24.453
3.8329,96.464,9.1592
5.2337,104.13,14.003
2.2565,97.284,17.046
5.5211,103.43,39.34
5.9756,91.9,54.914
4.9459,88.466,72.602
6.0534,102.29,120.33
2.5491,51.982,73.849
3.8994,60.569,90.73
4.8628,39.302,70.708
7.9035,63.786,161.24
4.8137,48.177,143.85
3.4174,32.713,134.57
6.9665,22.661,131.97
2.9523,31.07,54.432
5.8552,81.446,27.606
3.559,99.272,47.413
2.2998,120.76,106.33
1.3144,108.93,117.14
1.2962,96.17,116.26
6.0581,74.193,137.51
9.078,40.513,102.46
3.3019,28.134,102.56
1.7351,18.093,139.38
4.6959,111.97,33.73
2.2208,125.98,28.37
3.6168,112.16,42.04
4.1868,102.03,55.675
2.5818,95.574,75.079
6.7741,118,145.9
4.3382,123.56,174.69
3.1531,116.1,174.07
4.6762,89.894,132.15
1.7915,73.779,128.37
3.391,42.265,122.18
1.6434,30.634,98.294
3.3232,20.913,67.885
9.2868,59.659,29.84
4.7644,75.992,18.494
1.2804,79.6,13.644
4.8212,122.77,52.655
4.7072,124.06,85.758
5.4295,114.68,89.601
5.9002,119.71,124.1
3.0625,111.39,120.76
2.6832,109.24,142.32
3.6353,79.306,166.47
5.0942,46.36,176.92
2.8548,40.556,153.41
1.7587,26.823,159.48
5.199,121.83,34.525
4.854,131.24,23.645
1.8886,137.96,23.036
2.2255,140.05,42.293
9.8078,136.55,57.555
6.177,134.83,73.447
8.415,137.01,87.877
4.993,133.37,100.78
9.8217,134.93,135.77
4.94,129.19,149.37
4.8656,112.63,135.57
4.3883,98.858,130.19
9.6646,149.65,32.151
6.9061,152.76,15.875
4.7378,159.08,43.04
6.6146,152.72,60.407
7.5549,151.16,74.491
6.574,151.79,90.352
5.6487,150.4,135.93
7.0351,146.78,123.78
5.7373,146.19,146.51
1.5009,123.39,152.18
1.3306,95.167,155.13
8.2971,62.117,177.36
3.986,71.677,152.35
2.5132,108.42,94.497
4.9106,145.98,46.256
1.7244,160.27,28.034
1.0798,160.42,60.557
4.2518,156.58,159.59
3.4227,151.04,154.28
1.0411,125.27,153.89
8.4654,132.54,117.64
2.6704,115.42,116.68
9.5291,148.09,170.45
4.6061,155.25,115.8
1.0329,151.64,142.5
8.0519,149.11,104.73
1.5042,81.421,161.78
2.8541,82.52,146.92
1.3742,127.19,155.36
5.0557,142.95,156.8
2.4446,101.84,162.53
6.0841,134.08,163.55
3.5017,156.05,180.77
1.0018,141.1,162.57
2.0598,127.23,126.72
3.5497,110.84,127.35
8.2339,146.94,188.18
5.3138,159.27,193.81
2.1522,114.24,195.4
5.003,112.84,182.8
4.2867,91.306,184.27
6.7552,73.115,187.63
5.5374,126.25,203.52
8.4743,140.26,203.49
4.7047,153.34,201.88
3.5293,131.03,195.82
6.0145,121.98,192.79
6.5707,130.25,183.31
2.3302,114.1,190.03
3.3259,151.84,220.53
2.7566,157.38,229.31
1.8714,154.54,224.98
5.2795,144.15,216.68
5.0652,130.74,213.12
3.2742,88.007,220.09
3.4003,117.25,226.51
4.702,133.86,222.38
2.6321,111.27,225.73
3.0843,126.09,221.95
3.4363,91.75,226.07
2.1599,72.261,232.54
6.1106,39.214,185.55
1.4801,29.086,157.16
2.6157,27.587,140.19
3.4529,52.934,104.12
5.6558,109.93,61.549
5.2842,122.38,62.754
3.0318,126.25,70.116
3.1347,127.01,78.494
4.0904,120.99,112.71
4.2695,88.061,192.19
8.0631,63.765,208.06
1.4717,87.027,224.74
2.3652,46.882,229.3
2.2479,53.133,232.01
4.8374,16.247,225.72
3.185,8.3335,227.04
2.5315,14.253,127.55
1.3404,10.498,147.62
2.8237,103.55,74.145
2.7485,88.157,104.22
2.0477,102.66,96.889
2.4098,73.704,158.42
4.2711,113.79,201.81
3.9169,51.841,209.22
1.5595,71.95,213.12
1.2319,63.045,217.33
2.696,36.605,216.49
1.6773,19.258,79.96
7.2619,63.868,59.192
3.3818,83.175,58.296
3.5884,115.5,48.425
2.9147,115.37,54.927
1.7523,105.81,70.169
5.8795,121.98,98.239
2.8805,105.99,131.58
1.6153,119.13,204.27
3.8587,107.08,206.4
5.0412,73.619,199.42
1.4585,46.497,209.79
2.9599,32.936,206.63
1.4364,15.787,219.46
1.5161,16.109,123.95
2.799,39.403,63.047
2.9384,54.744,54.631
1.8979,63.601,50.036
3.7581,79.567,52.135
1.082,98.306,51.952
3.7351,81.738,78.088
1.4162,115.15,129.82
1.5033,102.79,134.58
2.0506,118.55,178.66
1.8062,119.67,200.26
1.9928,77.002,161.33
1.036,54.867,161.84
8.2784,25.918,180.05
1.0675,16.891,115.26
6.6224,19.602,30.959
6.7028,38.898,25.537
3.1153,68.613,21.259
3.9416,111.93,8.3046
1.6206,100.19,19.613
5.8436,74.602,37.094
1.1079,96.334,99.831
1.4489,103.63,142.39
2.9455,82.527,134.1
3.0285,54.43,135.71
3.3106,41.739,135.58
2.3287,31.729,154.42
1.9807,15.463,69.964
4.1614,14.274,21.583
2.3651,16.43,15.423
5.2798,42.394,13.736
1.2975,84.207,8.3208
1.5179,52.901,21.411
1.235,76.027,48.614
1.4218,50.394,54.924
4.5726,64.068,83.048
3.2496,45.69,75.709
3.6689,41.485,115.17
5.3574,33.813,119.92
2.2145,27.576,124.22
4.8987,16.064,171.31
1.3904,47.595,55.202
1.7754,76.292,77.246
1.1026,78.809,88.556
2.1151,80.481,108.21
1.3353,81.309,120.2
1.9062,33.616,74.381
1.977,30.966,126.68
1.0402,18.315,125.25
3.3859,72.222,28.176
2.0178,77.816,57.639
1.6028,67.065,67.46
3.9621,69.115,89.93
1.9621,46.119,111.97
2.1421,36.176,112.81
3.4141,27.758,113.58
1.0269,80.952,34.47
1.3296,72.47,23.467
2.7177,78.714,45.716
1.2208,74.712,58.562
1.3363,68.603,72.218
3.9954,55.844,110.98
1.3487,43.421,139.93
2.6196,30.259,108.09
2.0476,85.157,50.567
1.5067,107.65,54.759
3.8227,126.87,106.74
1.8343,124.89,129.84
2.4668,127.86,169.42
1.4979,52.634,174.9
1.9239,83.8,105.91
6.5945,133.62,34.843
2.4263,138.58,27.306
2.4031,141.94,78.251
1.2102,127.48,74.175
2.2488,127.16,91.981
1.3437,116.1,64.86
1.2289,122.85,117.7
