8.3325,-1.3029,235.01
9.1521,-0.4833,217.54
2.1429,-7.4926,208.69
8.0445,-1.591,200.38
6.6912,-2.9442,185.71
1.8779,-7.7576,178.62
3.5065,-6.1289,173.49
5.9219,-3.7135,164.37
9.6176,-0.01787,149.28
9.684,0.048565,129.98
2.4185,-7.2169,120.3
9.7353,0.099903,110.59
9.6145,-0.020929,91.245
5.3684,-4.2671,76.876
8.2025,-1.4329,63.605
2.277,-7.3585,54.961
4.7959,-4.8396,48.352
9.2416,-0.39381,35.037
8.1299,-1.5056,17.701
9.6354,0,0
6.9017,16.31,-2.7338
1.3214,22.349,-8.314
4.1772,27.048,-5.4582
9.4059,39.585,-0.22949
7.1086,55.939,-2.5268
7.8197,70.85,-1.8158
7.6882,86.357,-1.9472
4.53,98.16,-5.1054
6.8993,109.34,-2.7361
2.5407,117.71,-7.0948
7.3544,126.36,-2.281
1.2865,132.51,-8.3489
3.4923,136.75,-6.1431
1.4155,141.2,-8.2199
1.8742,144.46,-7.7612
8.4111,152.4,-1.2243
7.2535,168.02,-2.382
3.8539,178.59,-5.7815
9.552,190.73,-0.083433
1.4518,198.83,7.3644
3.2959,196.98,11.739
7.7614,192.52,21.855
3.0143,197.26,31.528
6.2674,194.01,40.221
4.0635,196.22,50.314
9.6377,190.64,62.83
5.4853,194.79,77.372
2.071,198.21,84.113
2.4635,197.82,88.63
6.8959,193.38,96.874
7.1173,193.16,110.89
3.4842,196.8,120.84
7.7922,192.49,131.27
7.3843,192.9,146.44
6.8168,193.46,160.63
5.0103,195.27,172.31
5.4079,194.87,182.73
2.6819,197.6,190.34
8.1568,192.12,199.7
7.8897,192.39,215.74
4.434,195.85,227.57
4.9487,195.33,236.94
1.31,198.97,242.03
0.83262,196.88,242.51
0.72681,195.32,242.61
0.83448,193.77,242.51
1.3169,191.67,242.02
2.2476,188.23,241.09
2.3436,183.64,241
3.3176,178.06,240.02
8.5665,167.4,234.77
3.2885,156.79,240.05
8.3286,146.32,235.01
3.1917,136.01,240.15
9.3634,125.07,233.98
4.1499,112.61,239.19
2.7694,105.83,240.57
3.2598,99.817,240.08
6.5444,90.579,236.8
5.2596,78.846,238.08
4.1649,69.485,239.18
8.4775,57.601,234.86
6.2674,43.022,237.07
5.9475,30.812,237.39
9.0917,16.105,234.25
9.2334,12.828,183.51
3.808,13.01,152.52
9.7034,18.897,134.52
4.424,36.514,123.76
6.1104,52.291,117.52
7.0933,64.881,113.55
3.0504,74.551,110.48
6.8298,84.399,111.27
8.0125,110.67,96.758
4.1358,105.76,107.87
2.1692,102.92,125.96
6.1194,100.35,151.21
5.2245,98.591,177.38
1.1071,98.227,195.45
4.0341,97.905,208.17
4.7101,98.023,216.91
3.8009,112.19,231.25
1.8081,136.18,235.15
6.4178,82.209,226.9
5.53,70.557,229.54
6.8867,46.39,224.36
9.5924,30.099,221.87
4.3596,21.003,172.65
9.4164,18.902,106.95
1.7544,29.618,81.847
3.0608,42.725,88.728
9.22,55.796,93.069
2.0007,66.763,95.441
6.7261,75.458,96.185
5.8451,87.703,99.032
1.7036,132.73,72.996
2.4259,118.77,90.179
1.9599,111.74,106.67
9.6571,107.18,136.99
7.9742,119.51,181.17
7.9124,110.56,194.29
4.1243,100.14,200.32
8.6521,118.49,217.21
5.8349,105.74,224.09
1.7547,116.15,227.35
5.0022,95.108,226.18
4.8827,73.598,219.58
8.3975,60.387,218.22
2.6366,41.067,216.46
5.9635,26.676,164.03
2.3099,20.338,64.228
6.3851,22.165,72.729
6.2173,58.184,62.876
4.8409,64.164,72.178
3.7424,70.876,77.528
8.6773,82.306,82.387
6.5985,111.23,70.598
2.5106,120.27,71.678
