4.0159,0.34261,155.66
8.003,4.3296,144.32
1.8705,-1.8029,136.58
5.0676,1.3943,130.43
7.8575,4.1842,117.81
6.6325,2.9592,103.37
1.0134,-2.6599,98.182
1.1546,-2.5188,96.019
5.1117,1.4383,91.16
2.9941,-0.67926,83.336
4.3428,0.66945,76.124
4.9711,1.2978,66.831
1.5462,-2.1271,61.287
4.2764,0.60304,56.144
4.3918,0.71848,47.476
3.7112,0.037823,39.402
9.2655,5.5922,27.674
5.2962,1.6228,13.664
2.6235,-1.0498,6.2087
3.6733,0,0
7.8593,10.746,4.1859
6.5631,25.11,2.8898
6.9724,38.639,3.2991
6.5458,52.151,2.8725
3.3514,61.519,-0.32194
8.8525,72.412,5.1791
1.0483,78.505,-2.625
2.4369,81.702,-1.2364
6.3277,89.555,2.6544
9.3236,104.92,5.6502
5.122,118.74,1.4487
4.8179,128.67,1.1445
6.8947,140.2,3.2213
7.8781,154.94,4.2048
4.4168,166.74,0.74345
5.0866,176.22,1.4133
6.7942,187.98,3.1209
7.6164,202.36,3.9431
6.7044,216.65,3.0311
1.1361,222.22,8.5508
1.2491,222.11,10.933
3.5753,219.78,15.16
5.6781,217.68,24.171
7.3179,216.04,37.063
3.0947,220.26,46.581
3.857,219.5,53.491
8.4723,214.89,64.923
5.8794,217.48,79.039
9.4492,213.91,93.946
2.5482,220.81,103.76
6.0349,217.32,111.6
8.515,214.84,125.94
2.4447,220.91,135.07
1.3757,221.98,138.73
1.9078,221.45,141.97
1.3104,222.05,145.14
8.0465,215.31,151.63
8.0553,199.21,151.62
5.6688,185.7,154.01
4.7514,175.32,154.92
1.9769,169.19,157.7
6.6828,161.92,152.99
2.1406,154.35,157.54
6.2258,147.05,153.45
2.6605,138.91,157.02
5.4542,131.29,154.22
4.019,121.93,155.66
2.8616,115.15,156.81
1.9465,110.43,157.73
2.3827,106.12,157.29
8.86,96.929,150.82
7.5193,80.605,152.16
1.0323,75.033,158.64
2.605,71.753,157.07
3.2106,65.969,156.47
8.9734,55.234,150.7
8.5535,37.712,151.12
4.2001,25.725,155.48
3.8372,17.696,155.84
2.3877,11.642,157.29
2.5338,6.7225,157.14
8.6631,15.123,130.19
2.7576,24.422,108.01
4.195,39.267,93.961
4.1138,59.67,85.524
6.2707,77.14,80.967
8.2969,91.595,79.155
4.4201,126.35,64.9
3.8212,120.63,70.836
7.9356,117.14,82.064
2.919,114.62,100.42
7.9471,114.03,116.86
3.2034,113.7,128.01
6.0973,108.93,135.99
2.0573,103.95,142.46
4.5038,110.29,151.28
3.0749,70.022,151.66
6.9027,19.209,145.21
2.9125,12.136,152.01
1.5522,7.8355,153.21
5.2282,7.5256,82.802
5.045,9.4119,72.704
6.1249,20.408,70.743
9.8543,36.272,68.821
7.292,57.285,67.66
7.3764,75.123,67.47
2.7983,84.892,70.313
7.9387,92.715,62.958
5.7691,103.41,71.528
4.8236,104.39,82.076
5.7772,106.38,97.651
8.8955,131.62,120.64
3.734,120.49,126.6
5.4462,126.09,133.87
6.9031,119.12,144.06
2.3746,109.85,144.42
9.614,69.657,138.98
7.8252,45.739,136.85
7.2167,30.698,137
1.5137,6.1458,134.98
5.0385,13.332,108.72
2.2816,23.074,86.939
4.3399,57.317,56.029
7.072,68.634,54.561
5.531,81.148,56.055
3.7533,121.94,46.516
1.9255,118.18,50.77
3.4668,135.78,47.045
8.3853,114.38,60.354
9.8047,133.27,89.456
4.8782,122.32,99.242
3.43,117.56,106.05
8.2348,143.63,132.86
6.1016,133.35,142.85
2.3502,88.362,130.03
4.794,81.227,130.39
2.916,74.169,127.29
7.8406,57.479,126.47
6.7898,37.516,124.76
3.8145,27.068,126.58
3.4783,15.294,78.871
4.9451,12.348,63.155
8.271,22.025,54.154
8.0057,37.097,48.007
5.0011,59.302,46.901
5.415,77.476,45.744
7.2498,90.086,46.92
1.3788,98.607,45.563
2.3964,99.448,49.244
4.4651,102.53,55.374
8.3606,151.03,93.261
6.4972,149.34,108.02
6.7402,136.3,105.72
4.6884,125.26,108.64
2.1508,133.33,131.55
3.0068,117.71,132.74
8.2751,98.313,126.3
8.708,79.565,116.99
3.1663,58.92,115.56
2.3696,39.025,115.73
6.5077,22.878,117.15
4.5462,9.2084,54.198
7.0713,11.66,42.842
8.0047,22.276,32.137
7.562,37.121,27.452
4.6898,57.524,24.635
9.5996,74.994,23.45
4.8563,89.449,23.66
3.8147,98.099,24.263
1.4211,94.202,27.76
7.1259,98.411,35.199
8.0314,146.51,77.506
9.9203,165.39,104.58
2.2089,144,101.15
5.4021,145.87,119.4
7.9005,92.901,95.299
3.5172,110.62,105.92
7.672,94.716,110.77
4.2208,76.223,104.5
3.9145,56.788,100.72
1.5661,37.62,99.482
8.4604,20.724,97.421
1.4691,18.76,63.33
3.6969,26.495,43.052
8.4923,49.727,37.393
1.285,132.48,5.9167
7.4773,145.73,16.489
6.7569,131.73,13.923
1.4267,124.11,16.921
9.1076,119.48,26.385
7.4398,110.86,44.924
5.6482,129.36,74.507
3.1628,108.44,88.954
3.0021,102.34,89.851
2.7246,103.37,116.53
4.012,84.423,105.24
3.7891,59.223,93.414
6.0509,32.838,105.41
2.3367,14.28,119.22
4.2369,48.597,24.714
5.9113,52.451,15.326
3.9427,60.342,9.4239
1.1444,146.72,7.9243
8.1291,168.18,13.207
3.5579,156.72,15.502
7.2077,135.78,27.288
3.7284,120.44,39.186
6.9677,67.599,38.275
1.5036,70.573,46.207
1.0162,75.341,59.08
1.9876,98.258,86.988
3.5979,83.862,88.193
6.2998,68.858,90.424
2.4462,54.412,89.447
7.0321,32.227,85.216
3.8029,22.286,80.906
1.6338,61.809,59.966
3.2856,112.46,71.867
1.8032,109.51,76.014
3.839,115.57,93.733
2.189,100.02,102.45
4.1015,81.164,97.806
2.2859,121.48,92.128
2.6776,77.82,89.89
1.7662,34.728,97.826
8.5704,150.93,31.668
2.5217,154.55,21.184
1.1934,143.85,24.953
5.201,139.38,39.162
5.5944,144.71,48.548
7.3254,135.73,57.837
1.3422,144.03,86.545
2.2952,141.95,112.78
2.6471,103.66,105.63
5.4336,66.241,76.701
7.4821,49.394,80.15
2.0768,39.835,80.207
5.7965,85.498,34.707
4.3912,105.99,26.525
5.3682,119.52,11.91
1.7466,170.09,35.512
7.2755,160,44.664
4.155,152.99,53.694
6.4042,148.38,63.191
3.6397,139.61,68.094
1.3219,126.31,80.775
1.0093,119.71,109.94
1.2589,87.875,55.136
5.8358,66.408,102.31
7.2256,45.935,103.23
1.7723,40.932,83.897
5.12,129.16,37.692
3.833,179.6,9.6657
1.0198,175.29,7.4482
9.5677,181.66,24.665
5.1982,176.38,38.453
6.2594,172.71,49.309
3.3787,171.78,58.902
5.3394,166.66,65.955
4.9652,157.29,70.245
3.3421,129.03,46.153
1.4347,103.27,49.521
1.4542,69.614,82.707
2.469,122.11,52.736
6.1302,193.77,14.673
2.1547,193.26,22.943
7.9247,194.66,36.369
5.6734,196.44,49.851
8.2273,198.59,68.589
8.9426,194.37,88.367
9.9132,185.22,104.86
9.8799,175.56,87.586
6.4259,160.33,81.761
2.6384,71.271,109.25
1.5622,151.85,48.092
5.2073,205.49,43.807
3.8021,208.5,75.408
5.8773,200.72,101.75
1.4182,182.13,115.76
1.5322,175.39,98.996
3.5146,162.72,91.41
2.0708,129.14,100.59
2.2072,137.14,73.392
4.201,168.74,75.266
8.8949,184.74,58.531
6.568,184.82,73.993
2.687,175.62,75.019
4.2241,182.52,45.601
4.4753,158.8,60.078
2.7747,165.71,57.896
2.5578,196.18,58.078
3.846,202.52,57.173
2.1909,192.92,77.327
2.5992,173.33,70.254
8.3695,199.74,115.97
4.7314,187.1,119.38
5.707,156.84,117.65
2.7818,174.63,64.368
1.0366,190.32,79.243
3.279,202.63,79.364
2.904,205.65,84.76
2.172,164.65,116.65
2.2417,108.81,125.61
2.6327,87.469,125.13
7.1418,158.8,130.35
7.9106,173.81,131.52
1.5288,180.66,138.01
5.3656,164.84,141.3
4.4532,177.92,119.86
3.9832,169.51,120.43
2.2879,150.88,125.23
2.2983,163.46,122.14
1.4202,190.24,148.57
1.3343,207.27,146.8
6.7536,206.53,138.75
8.8898,191.01,136.79
5.7345,178.7,145
1.8961,172.1,141.17
6.0313,153.58,143.08
1.9025,186.2,146.45
3.0888,170.66,148.62
1.4539,154.16,150.54
2.0164,127.11,148.03
1.636,124.55,150.65
2.8754,138.56,150.16
3.7273,32.944,115.29
2.4243,27.265,77.166
4.9032,49.702,50.788
3.7186,50,59.405
2.3929,66.117,63.685
1.1295,67.08,83.21
3.9965,58.691,108.4
3.8386,68.719,123.3
1.1444,116.14,136.59
3.5549,142.85,144.62
1.6344,106,145.53
2.1769,28.248,146.07
3.8076,15.926,86.13
3.4753,8.9869,95.254
2.215,48.22,70.524
4.3175,47.5,91.797
2.3289,52.443,96.239
1.098,109.6,68.546
1.1902,89.388,103.68
1.227,107.48,128.81
1.5384,132.95,135.22
1.0612,147.2,146.16
3.8205,99.293,138.36
6.0842,88.523,138.46
2.3039,81.089,142.35
3.3067,56.745,138.52
1.3932,22.099,137.43
1.4316,12.71,139.99
2.0909,12.439,90.887
2.4118,32.255,57.231
2.8866,44.179,56.282
2.2196,58.597,77.081
1.9799,146.28,41.138
1.4272,131.86,49.986
3.0022,125.41,57.537
1.9391,140.92,98.369
4.045,65.518,112.65
2.124,63.364,118.43
1.5206,66.67,128.25
2.7336,46.906,126.35
1.6572,29.626,121.74
1.5005,36.161,57.467
1.1893,128.47,31.422
4.42,161.08,23.555
3.3377,168.76,24.659
4.6062,165.03,31.672
2.3044,164.93,52.878
2.1349,136.35,77.921
2.4272,106.27,109.98
1.3717,54.263,105.37
1.0173,30.14,119.12
1.242,13.395,34.712
1.2726,29.675,59.86
3.0092,59.869,31.968
2.3758,64.614,29.421
1.0995,56.134,30.255
2.8169,77.354,37.513
1.7141,83.062,63.043
1.2423,54.199,93.129
2.1347,32.949,94.354
1.14,21.361,63.541
2.0912,20.765,43.868
3.4629,111.9,16.364
3.6015,105.19,18.572
1.7931,109.89,21.22
1.7062,91.304,29.955
1.4722,65.763,46.513
1.2614,64.831,84.024
2.6112,39.631,110.79
2.1401,47.971,66.176
3.3944,43.807,18.773
3.4002,65.104,15.013
4.7696,84.036,12.282
4.3864,93.181,12.737
2.9438,98.723,17.534
2.8049,127.4,52.08
1.9708,96.309,53.723
1.0489,45.961,46.159
1.1986,58.069,80.458
1.8079,30.986,97.773
2.0016,101.49,43.793
1.3177,107.87,53.155
2.8199,103.47,62.939
1.788,66.181,69.48
1.7639,20.105,109.35
1.7763,144.63,55.918
2.4587,132.84,67.183
1.0714,112.59,89.832
2.806,74.256,97.757
1.4385,132.76,43.174
1.0488,113.11,12.018
1.0877,139.05,11.121
3.6879,109.15,33.929
2.0583,81.842,74.092
1.3168,124.52,42.153
1.8604,159.01,53.745
2.6395,185.17,12.972
3.1487,205.7,35.453
2.3356,204.32,51.259
2.7354,184.3,38.873
1.4652,177.28,71.213
1.1914,128.61,103.81
5.9751,201.3,24.154
3.4436,203.34,14.96
4.4295,210.82,12.517
3.2946,209.66,20.152
4.5768,211.14,52.425
2.6278,189.37,45.498
2.522,169.19,41.265
1.6642,185.76,82.172
1.2045,189.22,67.583
1.3298,189.45,49.454
1.0428,167.76,54.67
2.2068,178.61,67.791
1.2227,187.02,48.673
1.5272,196.55,78.128
1.5496,207.29,80.621
2.011,89.523,120.96
3.3131,184,126.81
3.0839,192.61,124.93
3.06,198.27,127.3
1.891,166.26,125.26
1.2086,199.44,142.36
1.3061,171.69,144.35
1.8773,39.593,57.569
1.4932,53.214,108.03
1.1292,24.88,131.01
1.026,19.074,106.76
1.8327,10.823,100.23
1.3814,29.622,93.216
3.4862,52.783,112.99
1.753,80.838,136.93
2.177,41.053,87.844
1.2712,60.526,80.207
1.3842,81.073,92.321
1.1044,105.65,113.46
1.9255,68.946,117.54
4.5616,47.52,119.08
1.6198,13.344,115.37
1.4217,135.08,70.35
1.1634,107.04,122.7
2.1514,43.184,113.96
2.1428,25.263,64.051
2.6053,38.63,37.507
1.7005,63.866,25.414
6.6107,31.122,14.612
3.6354,10.325,15.673
4.7762,19.858,12.94
1.8364,94.138,18.885
1.7023,85.224,18.644
1.9826,63.538,21.746
1.2154,84.931,27.718
3.0625,40.68,13.124
1.0382,31.521,6.9736
1.365,59.961,4.1299
1.1849,82.048,2.3688
1.9773,124.07,6.1398
1.964,114.33,36.185
1.5551,59.331,40.345
3.1265,31.482,38.394
1.1047,10.694,103.17
1.0405,106.43,65.422
1.245,154.48,102.23
1.5227,123.2,114.5
1.0222,160.12,28.912
2.3526,172.33,32.08
1.642,160.29,35.751
1.6881,151.04,44.945
1.3031,170.31,29.031
1.7777,192.8,26.848
1.5015,187.13,42.031
3.1643,208.49,29.791
1.5787,207.92,57.676
1.7747,162.9,73.976
1.1995,196.1,107.12
1.2245,194.39,98.534
1.0917,190.39,114.58
1.5144,205.45,61.665
1.2492,204.55,88.765
3.7075,209.2,106.23
2.188,210.37,82.859
2.9544,203.91,129.4
1.5118,199.99,131.54
1.7264,204.67,124.78
1.2503,188.28,125.25
1.0588,159.04,138.55
1.2583,103.47,112.55
1.1632,153.06,83.956
1.1158,141.1,123.85
1.0715,119.98,136.14
1.1739,84.047,144.17
1.3037,46.114,145.97
1.6483,65.794,149.56
1.6922,27.543,149.87
1.0429,36.096,111.71
1.2243,63.619,95.824
1.0491,41.838,59.446
1.2036,44.379,87.242
1.2268,31.308,34.044
1.3525,59.513,36.315
1.2693,80.685,39.88
1.375,147.74,55.437
1.104,137.58,19.173
1.5141,129.04,21.746
1.027,160.47,18.143
1.682,38.889,17.518
3.5219,22.971,20.632
1.7322,88.325,17.168
1.6489,149.85,41.829
2.1893,60.809,18.591
1.5016,45.146,14.064
